type,x,y,z
point,-3.91502,0.878392,0.0911859
point,-3.92204,0.88372,0.0903903
point,-3.61243,0.765399,-0.490415
point,-3.76151,0.772991,-0.514094
point,-3.61911,0.770195,-0.492103
point,-3.91156,0.780139,-0.527433
point,-3.53863,0.727357,-0.805406
point,-3.54518,0.73201,-0.807608
point,-3.64978,0.796302,-0.515225
point,-3.56345,0.868598,-0.138569
point,-3.31905,0.741147,-0.774173
point,-3.56704,0.751775,-0.834806
point,-3.56975,0.752703,-0.830775
point,-4.73412,1.05669,0.300137
point,-5.17915,1.09946,0.358137
point,-5.15904,1.09927,0.32869
point,-5.66568,1.14821,0.393525
point,-4.82,1.14702,0.630581
point,-5.19257,1.19018,0.674957
point,-5.55046,1.23047,0.727718
point,-5.5575,1.23251,0.735802
point,-5.20519,1.19916,0.681867
point,-4.87089,1.23394,0.956163
point,-5.17332,1.27317,1.02204
point,-5.41792,1.4242,1.69034
point,-5.61139,1.30499,0.713134
point,-5.8987,1.34112,0.755389
point,-5.29687,1.27511,0.721612
point,-5.27132,1.35166,1.07479
point,-5.70574,1.41633,1.16686
point,-3.01493,-1.0428,-0.292762
point,-1.06684,0.241765,0.380966
point,-1.00635,0.270739,0.353469
point,-1.00218,0.298596,0.386385
point,-1.16284,0.217285,0.372915
point,-1.58337,0.0196714,0.444569
point,-2.28948,-0.353768,0.400966
point,-1.56532,0.0305734,0.440201
point,-0.98915,0.324539,0.327887
point,-0.861191,0.26597,-0.328809
point,-1.86294,-0.227557,-0.341447
point,-1.94565,-0.268109,-0.353048
point,-3.25703,-0.874634,-0.296918
point,-0.85644,0.400556,0.295637
point,-1.89798,-0.293051,-0.707048
point,-0.968404,0.234013,-0.359408
point,-3.59173,-0.95087,-0.201774
point,-3.64772,-0.978749,-0.198513
point,-3.33721,-0.832682,-0.18209
point,-2.94,-0.52542,0.380811
point,-3.65238,-0.975145,-0.199734
point,-2.24887,-0.185382,0.496128
point,-1.99566,-0.0814572,0.432445
point,-2.11456,-0.0965066,0.51427
point,-1.94678,-0.0312443,0.469369
point,-2.97203,-0.502011,0.368678
point,-3.16594,-0.561293,0.339832
point,-2.06887,-0.305805,-0.757601
point,-3.3347,-0.772721,-0.387525
point,-3.10718,-0.669776,-0.360685
point,-3.4202,-0.808476,-0.397185
point,-1.0632,0.187201,-0.385694
point,-2.12068,-0.242635,-0.741391
point,-0.378674,0.564999,-0.16753
point,-0.384786,0.562682,-0.170414
point,-3.56025,-0.516365,0.276697
point,-0.33335,0.586449,-0.147947
point,-4.13403,-0.624787,-0.10061
point,-3.60142,-0.44831,-0.087865
point,-3.90235,-0.425364,0.439103
point,-3.57598,-0.23932,0.702663
point,-3.38922,-0.179073,0.714065
point,-3.3851,-0.161417,0.718896
point,-4.01953,-0.326006,0.696791
point,-4.00561,-0.321272,0.699725
point,-3.94675,-0.304388,0.682405
point,-3.92985,-0.298921,0.684671
point,-4.63175,-0.528447,0.544551
point,-3.77523,-0.259499,0.337427
point,-3.67529,-0.084178,1.065
point,-2.91233,0.079809,0.830844
point,-4.30618,-0.389975,0.387609
point,-3.78476,-0.256465,0.337233
point,-4.12456,-0.233417,0.917932
point,-4.29691,-0.356515,0.411316
point,-3.76963,-0.225428,0.357225
point,-3.9382,-0.176284,0.787762
point,-3.9536,-0.174092,0.789733
point,-3.7234,-0.124498,0.745819
point,-3.64994,-0.104025,0.749846
point,-4.05438,-0.131468,0.81915
point,-3.22581,-0.206845,-0.5617
point,-4.97974,-0.652537,-0.575688
point,-4.46354,-0.510623,-0.515694
point,-4.96375,-0.315738,1.01263
point,-4.06885,-0.131535,0.821575
point,-4.10082,-0.133434,0.821512
point,-4.08549,-0.129165,0.823796
point,-5.11994,-0.249425,1.4525
point,-5.09529,-0.243431,1.45209
point,-3.87209,-0.0162434,1.08899
point,-5.13182,-0.242973,1.46113
point,-3.89488,-0.0150141,1.0944
point,-3.65879,-0.280301,-0.714792
point,-5.42522,-0.245,1.52749
point,-5.40046,-0.239194,1.52753
point,-4.06161,-0.00592317,1.13397
point,-3.66457,-0.276507,-0.716702
point,-3.60272,-0.261925,-0.701935
point,-5.46552,-0.244345,1.53737
point,-4.10792,-0.00936776,1.14068
point,-3.60777,-0.258014,-0.703689
point,-0.380033,0.606704,-0.150261
point,-4.36676,-0.000508041,1.19692
point,-4.34522,0.00412605,1.19652
point,-5.24695,-0.202677,1.09289
point,-5.38847,-0.223193,1.12311
point,-5.4165,-0.220389,1.12743
point,-4.80496,-0.230079,0.39771
point,-4.49212,-0.126019,0.501392
point,-4.48265,-0.123029,0.506389
point,-7.69169,-0.210255,3.16876
point,-5.57486,-0.19016,1.10048
point,-5.56467,-0.187005,1.10595
point,-5.35759,-0.221001,0.574585
point,-5.37598,-0.2166,0.575063
point,-3.83358,-0.16184,-0.778694
point,-6.7364,-0.191977,1.81204
point,-5.23567,0.00633466,1.39645
point,-5.22321,0.00938719,1.39999
point,-5.26888,0.00922097,1.40387
point,-5.16112,-0.0897674,0.530054
point,-4.5932,-0.00253773,0.46921
point,-4.58643,-0.00025092,0.474714
point,-5.93263,-0.0858023,1.24587
point,-5.96299,-0.0815592,1.25055
point,-6.47336,0.00726018,1.69602
point,-4.14718,0.105969,0.262193
point,-4.91921,-0.00380275,0.319812
point,-6.57032,0.0116198,1.65362
point,-6.82599,0.0723283,1.76566
point,-6.85765,0.0787774,1.77175
point,-8.23719,-0.0386413,2.14039
point,-8.53928,0.085695,2.83108
point,-8.37009,0.0987695,2.77907
point,-1.89379,0.556526,0.577466
point,-4.56413,0.216946,0.460217
point,-5.11224,0.163418,0.520876
point,-5.69894,0.106687,0.585675
point,-7.39338,0.210481,1.97285
point,-6.06606,0.289494,1.46367
point,-6.38044,0.272333,1.53759
point,-6.37938,0.274074,1.54584
point,-5.63861,0.361913,1.37992
point,-5.63858,0.363383,1.3874
point,-3.79117,0.342777,0.142636
point,-1.40491,0.454313,-0.680309
point,-1.38158,0.460491,-0.672932
point,-0.880276,0.54896,-0.429178
point,-5.56993,0.320544,0.369658
point,-5.13276,0.350067,0.340385
point,-4.99082,0.384725,0.334652
point,-5.61628,0.350591,0.381743
point,-5.04335,0.413923,0.324559
point,-5.05448,0.418749,0.317117
point,-4.77237,0.43433,0.3
point,-5.23836,0.407596,0.341707
point,-5.06361,0.426334,0.323118
point,-6.90023,0.629844,1.97385
point,-5.14093,0.536982,0.554471
point,-6.24744,0.553351,0.956871
point,-5.39824,0.575897,0.825407
point,-7.33716,0.535571,1.13252
point,-6.26255,0.562889,0.965682
point,-3.80422,0.558046,0.132047
point,-5.20697,0.530692,0.352891
point,-5.20836,0.622808,0.758834
point,-5.7452,0.743552,1.50461
point,-5.8412,0.745373,1.53474
point,-5.43093,0.564373,0.463378
point,-5.23034,0.56945,0.447932
point,-5.22677,0.584213,0.524203
point,-5.22647,0.585553,0.531127
point,-5.72257,0.704026,1.25285
point,-5.57084,0.704123,1.2216
point,-5.63484,0.741187,1.42831
point,-6.51616,0.712391,1.43867
point,-5.34213,0.78513,1.40762
point,-5.82187,0.785679,1.28693
point,-5.82564,0.787204,1.29543
point,-5.82968,0.793346,1.28681
point,-5.83347,0.794877,1.29532
point,-5.61845,0.733891,0.907797
point,-5.6203,0.73532,0.915519
point,-5.62792,0.741278,0.907653
point,-5.62979,0.742711,0.91539
point,-3.9243,0.634515,0.0554773
point,-4.3316,0.63243,0.0650249
point,-4.87481,0.654558,0.244897
point,-4.83389,0.696444,0.323643
point,-2.03291,0.550016,-0.83553
point,-4.97189,0.895713,1.10136
point,-5.14595,0.904052,1.14554
point,-4.9757,0.902207,1.10061
point,-5.15192,0.91087,1.14524
point,-3.52345,0.854911,0.06996
point,-3.5716,0.7842,-0.52401
point,-3.57098,0.785064,-0.519171
point,-4.74598,1.13693,0.606875
point,-4.75106,1.21881,0.915779
point,-4.75318,1.22018,0.922286
point,-4.7803,1.33488,1.46701
point,-5.32024,1.41367,1.64012
point,-1.19759,-0.0928059,-0.210451
point,-1.29676,-0.179817,-0.312626
point,-1.28164,-0.169238,-0.309249
point,-1.28689,-0.151218,-0.2178
point,-1.66125,-0.425683,-0.381788
point,-1.63789,-0.409456,-0.376673
point,-1.69866,-0.449309,-0.386671
point,-2.18137,-0.734198,-0.304438
point,-3.8724,-1.53409,-0.336019
point,-3.63814,-1.39478,-0.320295
point,-3.42901,-0.82023,1.41745
point,-3.61743,-0.89871,1.49776
point,-3.42692,-0.813783,1.41491
point,-3.51697,-0.818994,1.48873
point,-3.93951,-0.978308,1.45958
point,-3.71523,-0.881987,1.37225
point,-3.92609,-1.11166,0.733398
point,-3.70828,-1.01034,0.688876
point,-3.74957,-0.929718,1.15438
point,-3.74369,-0.925927,1.15786
point,-3.79485,-0.953339,1.12375
point,-3.62903,-0.877993,1.06857
point,-3.13321,-0.902129,-0.570573
point,-3.91614,-0.906644,1.14942
point,-3.90994,-0.902825,1.1531
point,-3.75452,-0.837198,1.09618
point,-3.74878,-0.833625,1.09977
point,-1.9077,-0.289886,-0.742762
point,-3.56265,-0.607336,1.48522
point,-3.59141,-0.614496,1.49989
point,-4.09139,-0.884565,1.22849
point,-4.18269,-1.22696,-0.219116
point,-4.17805,-1.22342,-0.212681
point,-3.08327,-0.818991,-0.74598
point,-3.8926,-1.11495,-0.355127
point,-3.89744,-1.09274,-0.215527
point,-3.89323,-1.08949,-0.209531
point,-3.92824,-0.843499,0.911994
point,-3.72876,-0.764397,0.86233
point,-3.99419,-0.804275,1.02923
point,-3.98818,-0.800732,1.03328
point,-3.9002,-0.731875,1.08201
point,-3.89892,-0.725329,1.08002
point,-4.02015,-0.747368,1.21867
point,-4.09009,-0.931621,0.459142
point,-3.75436,-0.638006,1.1636
point,-3.62391,-0.968262,-0.770685
point,-4.16157,-1.14934,-0.469236
point,-3.94204,-1.05096,-0.447493
point,-3.10826,-0.74549,-1.08045
point,-3.20144,-0.786252,-1.10982
point,-4.1941,-0.849757,0.420626
point,-4.19716,-0.811564,0.41233
point,-4.36928,-0.750941,-0.0623922
point,-4.11398,-0.665446,-0.062477
point,-4.43502,-0.728649,-0.103996
point,-4.39691,-0.712959,-0.104754
point,-4.67629,-0.793452,-0.0952254
point,-4.51319,-0.619245,0.476392
point,-4.50743,-0.616179,0.482115
point,-4.2149,-0.53008,0.44623
point,-4.35146,-0.421373,0.937312
point,-4.5273,-0.490045,0.80348
point,-4.52893,-0.483741,0.802167
point,-4.13091,-0.382122,0.724897
point,-4.42327,-0.420015,0.771841
point,-4.53253,-0.442996,0.799462
point,-4.73186,-0.509264,0.62491
point,-4.62702,-0.473373,0.430207
point,-4.62874,-0.466952,0.42887
point,-4.49588,-0.250066,1.31646
point,-4.17706,-0.18214,1.21745
point,-4.31378,-0.12689,1.66041
point,-4.96758,-0.517765,0.486998
point,-4.61308,-0.430194,0.44715
point,-4.60742,-0.427431,0.453011
point,-4.76461,-0.350722,0.968022
point,-4.76671,-0.344243,0.966747
point,-4.73263,-0.329818,0.992154
point,-4.58095,-0.293476,0.955655
point,-4.27072,-0.225616,0.885849
point,-4.14799,-0.425485,-0.482836
point,-4.18698,-0.432899,-0.48685
point,-4.87289,-0.289026,0.992629
point,-4.76135,-0.268434,0.974682
point,-4.87581,-0.282578,0.991509
point,-4.86885,-0.279756,0.996722
point,-4.37118,-0.523105,-0.826654
point,-4.36412,-0.0942629,1.23595
point,-4.7656,-0.116319,1.3294
point,-4.39923,-0.0530493,1.22096
point,-4.75048,-0.111012,1.33789
point,-4.40195,-0.047263,1.22008
point,-2.6485,-0.111283,-1.10076
point,-4.00395,-0.464959,-1.31021
point,-4.97348,-0.0149781,1.35514
point,-5.02396,0.0465875,1.344
point,-0.745693,0.471948,-0.467471
point,-5.02834,0.0530207,1.34336
point,-5.00567,-0.0700293,0.505124
point,-5.05333,-0.0723605,0.517273
point,-5.04759,-0.0700495,0.523572
point,-0.78159,0.465739,-0.482145
point,-5.0026,-0.0610744,0.510065
point,-5.01352,0.0678042,1.00656
point,-0.730953,0.483434,-0.456977
point,-5.03157,0.0690581,1.0097
point,-0.524232,0.54536,-0.359935
point,-0.50375,0.551815,-0.350123
point,-5.14761,0.0616124,0.922474
point,-5.20932,-0.0545479,0.345328
point,-4.77121,0.0127463,0.309033
point,-4.83033,0.00767386,0.313543
point,-5.07978,0.132044,0.99542
point,-5.01684,0.142533,0.980698
point,-5.26118,0.227001,1.34032
point,-0.345907,0.628064,-0.26836
point,-28.9568,-1.38774,9.78314
point,-4.44266,0.384119,1.43386
point,-5.10391,0.15435,0.520724
point,-5.39694,0.332891,1.2921
point,-5.97087,0.301471,1.43605
point,-5.40276,0.339798,1.29165
point,-5.39542,0.341742,1.297
point,-5.6593,0.276812,1.08891
point,-4.9045,0.240892,0.293824
point,-2.70015,0.17703,-1.34341
point,-2.58118,0.210586,-1.28403
point,-2.51595,0.225128,-1.2526
point,-4.86265,0.385811,0.321008
point,-5.70272,0.367544,0.372344
point,-5.26114,0.393722,0.338043
point,-5.2691,0.398943,0.329936
point,-5.26427,0.400635,0.336698
point,-5.25942,0.402324,0.343445
point,-5.26739,0.407551,0.335352
point,-5.71214,0.637207,1.61841
point,-5.18421,0.643287,1.46111
point,-5.88298,0.639332,1.6693
point,-5.31044,0.645509,1.49861
point,-5.38665,0.568455,0.81272
point,-5.21356,0.577361,0.788941
point,-5.88358,0.565263,0.900614
point,-5.38542,0.577031,0.817944
point,-5.6111,0.561761,0.56706
point,-5.1736,0.572903,0.517167
point,-5.42874,0.614786,0.79284
point,-5.91907,0.609809,0.887039
point,-5.67117,0.551336,0.488463
point,-5.23005,0.563273,0.444874
point,-5.61495,0.569105,0.565757
point,-5.60977,0.570704,0.572685
point,-5.60476,0.705286,1.21842
point,-5.72848,0.703264,1.25655
point,-5.74141,0.709284,1.25002
point,-5.40525,0.77733,1.18139
point,-5.62517,0.778488,1.24273
point,-5.23713,0.721241,0.829921
point,-5.23165,0.722573,0.835896
point,-6.21488,0.792871,1.37104
point,-5.63747,0.784525,1.23628
point,-5.63108,0.785876,1.24218
point,-5.32988,0.586976,0.11851
point,-5.24132,0.728096,0.828936
point,-5.67778,0.733033,0.919175
point,-5.23039,0.730743,0.840883
point,-5.41478,0.734125,0.866588
point,-5.23196,0.635865,0.280775
point,-3.25684,0.442388,-1.1651
point,-3.35553,0.436996,-1.19735
point,-4.94046,0.676917,0.104233
point,-4.655,0.678599,0.0946383
point,-5.16312,0.679482,0.11342
point,-5.45633,0.914413,1.20957
point,-5.02411,0.897654,1.10758
point,-5.61592,1.06399,1.92949
point,-4.46614,0.77837,-0.658199
point,-4.99405,0.944276,0.0961857
point,-4.58538,0.727142,-1.09947
point,-4.76497,0.983164,0.0686435
point,-5.01364,1.00143,0.0775769
point,-5.66034,1.20743,0.724948
point,-5.66311,1.21476,0.723574
point,-5.278,1.17999,0.669786
point,-5.85689,1.41162,1.67861
point,-5.36967,1.35252,1.53236
point,-6.25072,1.46375,1.79845
point,-5.36531,1.28908,1.05116
point,-5.01845,1.39708,1.08437
point,-0.148965,0.529307,-0.133888
point,-0.162602,0.520883,-0.131004
point,-0.161519,0.521621,-0.131025
point,-0.445308,0.305201,-0.232362
point,-0.582512,0.199136,-0.283122
point,-0.468288,0.289644,-0.234239
point,-0.642823,0.167257,-0.258305
point,-0.69186,0.133672,-0.262918
point,-0.741684,0.0996282,-0.267617
point,-0.541355,0.242233,-0.237676
point,-1.16415,-0.21762,-0.402433
point,-1.27661,-0.297902,-0.420166
point,-1.6397,-0.556236,-0.481063
point,-0.739863,0.0936691,-0.302731
point,-4.28711,-1.96672,-0.180036
point,-3.68774,-1.63142,-0.362979
point,-4.12115,-1.91579,-0.771348
point,-3.87467,-1.00647,1.61333
point,-4.52301,-1.22004,1.86825
point,-3.6682,-0.858766,1.35229
point,-4.40014,-1.57343,-0.726414
point,-4.28074,-1.50972,-0.712761
point,-5.5819,-2.3267,-1.92866
point,-4.3243,-1.06609,1.28887
point,-4.31442,-1.05514,1.28364
point,-4.66495,-1.295,0.663943
point,-4.11245,-0.797234,1.73802
point,-3.75406,-0.668074,1.57251
point,-4.17407,-0.910296,1.25176
point,-3.96874,-0.832997,1.18525
point,-3.98232,-0.774085,1.48202
point,-4.81304,-1.5072,-0.225404
point,-4.4788,-1.3557,-0.23074
point,-4.47408,-1.35208,-0.223774
point,-4.08764,-1.17989,-0.220972
point,-4.57693,-1.42748,-0.396166
point,-4.28253,-1.26027,-0.227022
point,-4.54976,-1.11034,0.517862
point,-4.30937,-1.0168,0.484393
point,-4.42136,-0.977696,0.535124
point,-2.48109,-0.564284,-1.24826
point,-4.50394,-0.961973,0.463535
point,-4.4011,-0.922318,0.444715
point,-4.18485,-0.844413,0.417252
point,-1.1245,0.122857,-0.677862
point,-4.86663,-0.894213,0.175603
point,-5.03832,-0.963338,-0.0358858
point,-4.40424,-0.758552,-0.065701
point,-4.39818,-0.755217,-0.0592883
point,-2.13202,-0.118352,-0.728641
point,-4.1432,-0.635235,-0.109922
point,-5.01182,-0.893737,-0.0955354
point,-4.69267,-0.794459,-0.0980141
point,-4.37767,-0.696559,-0.100876
point,-4.73463,-0.678887,0.512198
point,-4.72779,-0.675493,0.518141
point,-4.65127,-0.467553,1.2146
point,-4.31241,-0.384781,1.11724
point,-4.48722,-0.45442,0.971313
point,-4.14227,-0.368186,0.886702
point,-4.62667,-0.504611,0.827171
point,-4.29972,-0.421739,0.759702
point,-4.51514,-0.925587,-1.33612
point,-4.20426,-0.813692,-1.2593
point,-4.50345,-0.644966,-0.102331
point,-4.6239,-0.466214,0.813615
point,-4.61568,-0.462813,0.818544
point,-4.2618,-0.374797,0.73557
point,-4.25494,-0.371839,0.740276
point,-2.75123,-0.290202,-0.902543
point,-4.92121,-0.5686,0.584344
point,-4.50465,-0.461239,0.519018
point,-4.55278,-0.445784,0.415826
point,-3.88002,-0.166544,0.884176
point,-4.92874,-0.505193,0.487688
point,-4.92076,-0.501822,0.493747
point,-4.49617,-0.399493,0.428334
point,-4.48947,-0.396558,0.433952
point,-5.16403,-0.411181,1.10363
point,-4.33347,-0.835391,-2.07633
point,-4.08683,-0.744951,-1.97491
point,-4.52289,-0.203723,1.0145
point,-4.5152,-0.200919,1.01892
point,-4.63751,-0.240775,0.936923
point,-4.62983,-0.23791,0.941694
point,-4.62915,-0.23234,0.93315
point,-4.62147,-0.22949,0.93791
point,-4.59713,-0.132528,1.30993
point,-4.11038,-0.00799309,1.13345
point,-4.52891,-0.0707951,1.2604
point,-4.10208,-0.000687069,1.12914
point,-4.09449,0.00173635,1.13253
point,-4.77246,-0.0507039,1.30938
point,-4.44378,-0.000576943,1.21106
point,-5.15767,-0.521779,-0.743434
point,-3.95135,0.130751,1.04546
point,-5.35326,-0.511014,-1.11846
point,-4.86893,0.0747132,1.28887
point,-5.43299,-0.0877468,0.375548
point,-5.00743,-0.02631,0.323918
point,-5.42842,-0.0793792,0.373311
point,-0.7883,0.489684,-0.563542
point,-5.00565,0.116394,0.626042
point,-4.51095,0.171885,0.549847
point,-5.30706,0.22337,1.35489
point,-4.61176,0.285599,1.15472
point,-2.95493,-0.0197341,-1.57186
point,-5.09222,0.156704,0.515722
point,-4.60896,0.206282,0.453011
point,-4.47132,0.222733,0.430194
point,-4.91651,0.274895,0.940675
point,-4.42439,0.317943,0.828539
point,-2.86489,0.121594,-1.42924
point,-6.12667,0.290734,1.47597
point,-5.27057,0.345247,1.24995
point,-5.98059,0.342203,1.51981
point,-5.69712,0.1619,0.370468
point,-5.58053,0.176259,0.358243
point,-4.06446,-0.0679352,-1.91282
point,-1.12216,0.659572,0.163847
point,-0.754061,0.519411,-0.55797
point,-5.11208,0.39863,0.315638
point,-5.10074,0.400633,0.321593
point,-0.740506,0.522668,-0.552127
point,-5.10985,0.405707,0.313803
point,-5.09851,0.407694,0.319756
point,-5.09632,0.414742,0.317926
point,-4.4628,0.645084,1.23111
point,-3.64057,0.652127,0.976645
point,-4.47547,0.584963,0.655618
point,-5.03986,0.566354,0.707871
point,-5.3906,0.572116,0.819893
point,-4.47383,0.590989,0.653762
point,-7.21747,0.533005,0.78224
point,-5.93875,0.559754,0.615878
point,-4.39742,0.694102,0.92378
point,-3.50296,0.692021,0.703854
point,-5.39908,0.574263,0.542689
point,-4.51429,0.69744,0.951989
point,-4.49569,0.698558,0.953444
point,-5.57321,0.593981,0.285472
point,-5.55845,0.595684,0.291836
point,-5.67259,0.77359,1.2477
point,-5.65248,0.774739,1.25026
point,-4.40175,0.754977,0.939179
point,-5.21096,0.713783,0.825067
point,-5.19408,0.715042,0.828853
point,-5.65213,0.782113,1.2481
point,-5.21072,0.720635,0.823221
point,-5.19382,0.721871,0.827006
point,-5.17687,0.723097,0.830735
point,-4.98712,0.735961,0.868023
point,-5.19363,0.728695,0.825175
point,-5.55593,0.647356,0.279657
point,-6.42374,0.645547,0.346716
point,-5.43756,0.651688,0.268932
point,-5.26674,0.684591,0.344848
point,-5.53766,0.91079,1.22949
point,-4.26271,0.859363,0.910392
point,-4.7822,0.797236,0.506843
point,-4.07294,0.780903,0.407946
point,-5.10098,0.873461,0.819379
point,-6.18368,0.74361,-0.801508
point,-5.47608,0.743063,-0.737781
point,-6.07428,0.66931,-1.37134
point,-6.06613,0.670924,-1.36137
point,-6.12093,0.667631,-1.43247
point,-6.12912,0.708829,-1.41421
point,-6.08776,0.712668,-1.4067
point,-4.79282,0.96574,0.0658511
point,-5.55089,1.18559,0.705338
point,-5.53147,1.18523,0.709564
point,-2.24407,0.963634,0.546617
point,-2.25809,0.968172,0.550178
point,-3.81957,1.10386,0.697519
point,-4.41129,1.17058,0.831321
point,-16.2223,-10.6095,-0.782247
point,-13.0408,-8.41706,-0.673108
point,-3.90799,-2.20879,-0.840957
point,-3.6668,-2.0376,-0.804578
point,-4.57994,-2.52364,-0.372723
point,-4.23444,-2.29046,-0.361525
point,-4.11988,-1.9159,0.606388
point,-4.09631,-1.90111,0.605462
point,-3.80897,-1.72849,0.544463
point,-4.04842,-1.83362,0.591037
point,-4.0343,-1.81775,0.586673
point,-4.01064,-1.80319,0.585674
point,-3.76307,-1.84027,-0.26165
point,-3.99753,-2.04725,-0.576582
point,-3.4882,-1.66369,-0.255426
point,-3.93516,-1.58743,1.01392
point,-3.91225,-1.42223,1.40793
point,-3.92855,-1.42971,1.41748
point,-3.66557,-1.54412,-0.0482255
point,-3.16789,-1.33431,-1.14973
point,-2.24926,-0.821783,-1.0017
point,-2.15222,-0.761369,-0.970911
point,-2.90782,-1.16819,-1.08445
point,-7.20124,-3.42314,-2.47275
point,-4.38069,-1.13796,1.65626
point,-4.35968,-1.17316,1.38078
point,-4.30157,-1.13824,1.30779
point,-4.38013,-1.56113,-0.710852
point,-3.98764,-1.36794,-0.668585
point,-4.1588,-0.995383,1.24285
point,-4.54835,-0.939092,1.95259
point,-3.83422,-1.24571,-0.883715
point,-4.53686,-0.927805,1.94504
point,-4.54058,-0.915643,1.97171
point,-4.85277,-1.09692,1.70043
point,-4.91234,-1.11677,1.72651
point,-4.21414,-0.803849,1.82183
point,-4.73423,-1.04724,1.65727
point,-4.89926,-1.10419,1.71922
point,-3.67786,-1.0077,-0.228367
point,-3.70924,-1.02047,-0.225481
point,-3.66436,-0.995524,-0.229474
point,-3.69554,-1.00815,-0.226609
point,-4.14851,-1.02357,0.568955
point,-3.65092,-0.983415,-0.230573
point,-1.84537,-0.348532,-0.788713
point,-4.70464,-1.39547,-0.90094
point,-4.21056,-0.897307,0.502987
point,-2.36914,-0.447826,-1.18478
point,-4.24981,-0.701568,0.124939
point,-4.42484,-0.754304,0.141322
point,-1.07163,0.128329,-0.691188
point,-3.88201,-0.59633,-0.0764989
point,-4.36217,-0.739663,-0.0586076
point,-4.46128,-0.95209,-0.989778
point,-4.20679,-0.645304,-0.110265
point,-4.36421,-0.572835,0.459213
point,-4.36979,-0.572951,0.466637
point,-3.65579,-0.479909,-0.125716
point,-3.74328,-0.505109,-0.120937
point,-2.05616,-0.133944,-0.734917
point,-4.6642,-0.346938,1.85405
point,-5.09015,-0.566376,1.34974
point,-5.0973,-0.566462,1.35933
point,-4.96786,-0.398686,1.97803
point,-4.63742,-0.457739,1.21653
point,-4.64362,-0.457732,1.22519
point,-4.96623,-0.629746,0.642206
point,-4.52368,-0.405886,0.988561
point,-4.62411,-0.427847,1.01722
point,-4.07519,-0.419029,0.29597
point,-4.78945,-0.496386,0.853788
point,-4.34549,-0.395379,0.767515
point,-4.32777,-0.385916,0.755563
point,-4.8629,-0.548977,0.585367
point,-4.45555,-0.392578,0.423937
point,-4.46282,-0.39284,0.431581
point,-4.44252,-0.382791,0.420569
point,-4.44981,-0.383052,0.428192
point,-4.43568,-0.1972,0.898125
point,-4.65074,-0.230816,0.943698
point,-4.95204,-0.183735,1.41867
point,-4.96028,-0.183618,1.4284
point,-5.1359,-0.150434,1.66847
point,-5.45794,-0.198782,1.78472
point,-1.81667,0.0618448,-0.878039
point,-4.56802,-0.080764,1.2832
point,-5.21509,-0.180268,1.49125
point,-4.86986,-0.121461,1.37115
point,-5.19632,-0.171262,1.47571
point,-4.70626,-0.245929,0.42762
point,-5.0967,-0.0992851,1.41277
point,-5.10486,-0.0989676,1.42255
point,-5.00334,-0.00891896,1.36565
point,-4.99282,-0.00034683,1.36037
point,-5.29595,0.0268939,1.41984
point,-6.1628,-0.920361,-2.91436
point,-5.74282,-0.0286044,1.21233
point,-5.12939,0.10911,1.29864
point,-4.71204,0.158758,1.17632
point,-4.74246,0.152948,1.18917
point,-5.12877,0.117923,1.30362
point,-3.66659,-0.0495175,-0.815318
point,-4.56221,0.037444,0.282179
point,-4.06897,0.105438,0.231257
point,-3.15825,0.21639,0.0963787
point,-5.70416,-0.678503,-2.65872
point,-5.3613,0.2185,1.37274
point,-5.35065,0.226835,1.36755
point,-5.00788,-0.324447,-1.75889
point,-4.54179,0.254246,0.837009
point,-4.97733,0.217071,0.935627
point,-5.20288,0.148722,0.527496
point,-5.21668,0.148881,0.536797
point,-4.69638,0.200603,0.458342
point,-5.37291,0.239094,1.04676
point,-5.36236,0.24738,1.04235
point,-5.33124,0.338607,1.26689
point,-5.09979,0.355921,1.20463
point,-5.64901,0.324385,1.35373
point,-5.23452,0.35235,1.24285
point,-5.02623,0.218681,0.302869
point,-4.69099,0.250751,0.269637
point,-4.80447,0.413308,0.282792
point,-4.82175,0.413763,0.291293
point,-4.7925,0.420529,0.280057
point,-4.80979,0.421003,0.288534
point,-4.7806,0.42771,0.277338
point,-4.7979,0.428201,0.285792
point,-4.98179,0.573012,0.744747
point,-5.21201,0.526389,0.550011
point,-4.33875,0.587338,0.623713
point,-4.92234,0.577453,0.733004
point,-4.93486,0.578564,0.742149
point,-5.07642,0.572504,0.490746
point,-5.18476,0.152181,-2.01994
point,-5.4146,0.763889,1.18415
point,-4.84619,0.756388,1.0543
point,-4.43683,0.604602,0.186483
point,-4.82658,0.761154,1.04097
point,-5.41326,0.772409,1.18914
point,-4.90325,0.712431,0.7648
point,-4.91571,0.713841,0.773934
point,-4.86778,0.715381,0.757201
point,-4.87948,0.716783,0.766139
point,-4.70076,0.780619,0.969626
point,-5.25868,0.793782,1.10606
point,-4.29374,0.294064,-1.70211
point,-3.65534,0.34754,-1.48879
point,-4.31752,0.650036,0.166109
point,-4.33659,0.651124,0.173756
point,-5.31202,0.644248,0.259386
point,-4.2787,0.301376,-1.69778
point,-3.64572,0.35355,-1.48618
point,-4.5526,0.678356,0.271521
point,-4.54139,0.684416,0.268926
point,-4.73254,0.872528,1.02584
point,-5.28206,0.895581,1.16564
point,-4.66147,0.846417,0.73606
point,-4.01033,0.762863,0.281632
point,-4.66178,0.777694,0.359736
point,-5.28341,0.868764,0.760951
point,-4.79436,0.39332,-1.77505
